"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
22420,10.0177086966262,16010,"0",2457,"0","0","0","0","0","0","2017","12","Friday","0","0","1","0","1","0","0","0","0","0"
10410,9.25052216160901,6400,"0",30011.5,"0","0","1","1","0","0","2017","12","Friday","1","1","0","0","0","0","0","0","0","0"
64000,11.0666383623418,14080,"0",6576.96,"0","1","1","0","0","0","2017","10","Monday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,7680,"0",8854,"0","0","1","0","0","0","2017","10","Monday","0","0","1","0","1","0","0","0","0","0"
43200,10.6735957742322,10240,"0",7930,"0","0","1","0","0","0","2017","10","Monday","0","0","1","0","1","0","0","0","1","0"
30400,10.3221978873943,7680,"0",8125,"0","0","0","0","0","0","2017","10","Monday","1","1","0","0","0","0","0","0","0","0"
44800,10.7099634184031,12800,"0",29743.6,"0","0","1","1","0","0","2017","10","Monday","0","0","1","0","1","0","0","0","1","0"
27200,10.2109722522841,5120,"0",9344,"0","0","0","0","0","0","2017","10","Monday","0","0","1","0","0","0","0","0","1","0"
28800,10.268130666124,12800,"0",6981.45,"0","0","0","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
120000,11.6952470217642,12800,"0",7019.6,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,8960,"0",4662.5,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
28800,10.268130666124,12800,"0",9038.7,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
56000,10.9331069697173,8960,"0",4687.5,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
12800,9.45720044990771,8960,"0",4656.25,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
30400,10.3221978873943,5120,"0",4857.75,"0","0","0","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
41600,10.6358554462494,12800,"0",6750,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
12800,9.45720044990771,8960,"0",4826,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
19200,9.86266555801587,5120,"0",4870.45,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
25600,10.1503476304677,5120,"0",882,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
22400,10.0168162378431,10240,"0",1600,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","1","0"
15200,9.62905070683437,5120,"0",1615.25,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
67200,11.1154285265112,25600,"0",9000,"0","0","0","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
160000,11.982929094216,25600,"0",21000,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
152000,11.9316357998284,25600,"0",20800,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
704000,13.4645336351402,256000,"0",25187.75,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
4160,8.33327035325531,3840,"0",1332.5,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
4160,8.33327035325531,3840,"0",2000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
5120,8.54090971803355,3840,"0",2000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
11200,9.32366905728319,10240,"0",1735.2,"0","0","0","0","0","1","2017","10","Sunday","0","0","1","0","1","0","0","0","0","0"
56000,10.9331069697173,25600,"0",22632,"0","0","0","0","0","1","2017","10","Sunday","0","0","1","0","1","0","0","0","0","0"
160000,11.982929094216,51200,"0",3782.25,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
51200,10.8434948110276,6400,"0",3737,"0","0","1","0","1","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
136000,11.8204101647182,51200,"0",21060,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
56000,10.9331069697173,25600,"0",2411.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
12800,9.45720044990771,5120,"0",3905,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
38400,10.5558127385758,14080,"0",21434.5,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
256000,12.4529327234617,38400,"0",1288.35,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
136000,11.8204101647182,12800,"0",9624,"0","0","0","0","0","0","2017","10","Sunday","1","0","0","1","0","1","0","0","0","0"
56000,10.9331069697173,12800,"0",23100,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,12800,"0",15009.75,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
48000,10.77895628989,12800,"0",14065,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
7200,8.88183630500415,2560,"0",386.08,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
88000,11.3850920934603,25600,"0",8408.89,"0","0","1","0","1","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
176000,12.0782392740203,76800,"0",4596.8,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
208000,12.2452933586835,64000,"0",6622.97,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
28800,10.268130666124,12800,"0",11118.34,"0","0","1","1","0","0","2017","10","Sunday","1","0","0","0","0","0","0","0","0","0"
24000,10.0858091093301,3840,"0",7524.24,"0","0","1","1","0","0","2017","10","Sunday","1","0","0","0","0","0","0","0","0","0"
224000,12.3194013308372,51200,"0",10672,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
80000,11.289781913656,25600,"0",6928.75,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
72000,11.1844213979982,25600,"0",2490,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
48000,10.77895628989,25600,"0",10800,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
44800,10.7099634184031,6400,"0",21600,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
11200,9.32366905728319,2560,"0",600,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
240000,12.3883942023241,115200,"0",54335.5,"0","0","1","0","1","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,6400,"0",600,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
20800,9.94270826568941,6400,"0",10000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
38400,10.5558127385758,15360,"0",38403,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
24000,10.0858091093301,12800,"0",60000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,11520,"0",19184,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2560,7.84776253747361,2560,"0",4800,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
256000,12.4529327234617,115200,"0",10203,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
44800,10.7099634184031,8960,"0",576,"0","0","1","1","0","0","2017","10","Sunday","1","1","1","0","0","0","0","0","0","0"
288000,12.5707157591181,128000,"0",36990.72,"0","0","1","0","1","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
734720,13.5072447532332,128000,"0",50000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
19200,9.86266555801587,2560,"0",21060,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
240000,12.3883942023241,51200,"0",16800,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
192000,12.1652506510099,76800,"0",14400,"0","0","1","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
80000,11.289781913656,25600,"0",21222,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
304000,12.6247829803884,128000,"0",50400,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
144000,11.8775685785581,64000,"0",4841.76,"0","0","0","0","0","0","2017","10","Sunday","0","0","0","0","0","0","0","0","0","0"
30400,10.3221978873943,7680,"0",25500,"0","0","1","0","1","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
57600,10.961277846684,8960,"0",59302,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
15200,9.62905070683437,7680,"0",59850,"0","0","1","0","1","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
38400,10.5558127385758,6400,"0",14028,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
24000,10.0858091093301,12800,"0",36100,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
16000,9.68034400122192,12800,"0",4001.4,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","0","1","0","0","0","0","0"
24000,10.0858091093301,3840,"0",690,"0","0","0","0","0","0","2017","10","Sunday","0","0","1","0","0","0","0","0","0","0"
22400,10.0168162378431,2560,"0",13746,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
8000,8.98719682066197,3840,"0",4492.25,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","1","0","0","0","0","0","0"
4800,8.47637119689598,1280,"0",9613.6,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
35200,10.4688013615862,25600,"0",4977,"0","0","1","1","0","0","2017","10","Sunday","1","0","0","0","0","0","0","0","0","0"
17600,9.77565418102624,6400,"0",3797.65,"0","0","0","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
12000,9.39266192877014,2560,"0",11400,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
488960,13.1000359655202,140800,"0",21192.5,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
160000,11.982929094216,51200,"0",1622.35,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","1","0"
64000,11.0666383623418,19200,"0",8541,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",16296,"0","0","1","0","1","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
366080,12.8106071677335,51200,"0",600.6,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
224000,12.3194013308372,25600,"0",366.4,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
350720,12.7677434633017,51200,"0",3344.76,"0","0","1","1","0","0","2017","10","Sunday","0","0","1","1","1","0","0","0","0","0"
412160,12.9291669024581,64000,"0",3455.6,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
381440,12.8517088434191,128000,"0",1741.92,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
427520,12.9657563498904,51200,"0",4316.8,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
565760,13.2459252389914,89600,"0",10619.7,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
144000,11.8775685785581,25600,"0",358.66,"0","0","1","0","1","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
152000,11.9316357998284,25600,"0",12505.5,"0","0","1","0","1","0","2017","10","Sunday","0","0","0","0","1","1","0","0","0","0"
44800,10.7099634184031,12800,"0",4042.5,"0","0","0","0","0","0","2017","10","Sunday","0","0","0","0","1","0","0","0","0","0"
192000,12.1652506510099,51200,"0",11288.3,"0","0","1","0","1","0","2017","10","Sunday","0","0","0","0","1","1","0","0","0","0"
51200,10.8434948110276,12800,"0",4001.4,"0","0","0","0","0","0","2017","10","Sunday","0","0","0","0","1","0","0","0","0","0"
38400,10.5558127385758,12800,"0",5562.5,"0","0","0","0","0","0","2017","10","Sunday","0","0","0","0","1","0","0","0","0","0"
4800,8.47637119689598,2560,"0",2832,"1","0","0","0","0","0","2017","10","Sunday","0","0","1","0","1","0","0","0","0","0"
16000,9.68034400122192,6400,"0",16992,"1","0","0","0","0","0","2017","10","Sunday","1","0","1","0","1","0","0","0","0","0"
64000,11.0666383623418,17920,"0",16896,"1","0","0","0","0","0","2017","10","Sunday","0","0","1","0","1","0","0","0","0","0"
27200,10.2109722522841,14080,"0",30000,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
30400,10.3221978873943,6400,"0",27664,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
30400,10.3221978873943,7680,"0",27907.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
9600,9.16951837745593,3840,"0",13746,"0","0","0","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
67200,11.1154285265112,12800,"0",32482.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
11200,9.32366905728319,2560,"0",1230,"0","0","1","1","0","0","2017","10","Sunday","0","0","0","0","0","0","0","0","0","0"
48000,10.77895628989,12800,"0",32558.75,"0","0","0","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
10400,9.24956108512946,2560,"0",47600,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
19200,9.86266555801587,12800,"0",50000,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
41600,10.6358554462494,2560,"0",45000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
38400,10.5558127385758,10240,"0",35520,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
10400,9.24956108512946,3840,"0",35145,"0","0","1","1","0","0","2017","10","Sunday","1","1","1","0","0","0","0","0","0","0"
40000,10.5966347330961,3840,"0",27816,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",23256.25,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
62400,11.0413205543575,33280,"0",1262.24,"0","0","0","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
9600,9.16951837745593,2560,"0",5627.25,"0","0","0","0","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
8000,8.98719682066197,2560,"0",15264,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2560,7.84776253747361,1280,"0",2800,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
22400,10.0168162378431,10240,"0",85520.5,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
565760,13.2459252389914,25600,"0",30012,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2560,7.84776253747361,1280,"0",11224,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
2560,7.84776253747361,1280,"0",3976,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2880,7.96554557312999,1280,"0",11011,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
6080,8.71275997496021,2560,"0",10277,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
6720,8.81284343351719,2560,"0",5117,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2400,7.78322401633604,1280,"0",11011,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
11200,9.32366905728319,8960,"0",1185,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
30400,10.3221978873943,12800,"0",3160,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
76800,11.2489599191358,25600,"0",6097,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
5600,8.63052187672324,2560,"0",5627.25,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
35200,10.4688013615862,7680,"0",6835.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
30400,10.3221978873943,7680,"0",1501.5,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
32000,10.3734911817819,7680,"0",3045,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
28800,10.268130666124,12800,"0",4218.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
16000,9.68034400122192,7680,"0",6679.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
13600,9.51782507172414,3840,"0",854.25,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
5600,8.63052187672324,1408,"0",804,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
19200,9.86266555801587,5120,"0",1748,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
9600,9.16951837745593,2560,"0",708.75,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
72000,11.1844213979982,12800,"0",5740,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
96000,11.47210347045,25600,"0",12610,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,12800,"0",6597.5,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
9600,9.16951837745593,3840,"0",1401.75,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
51200,10.8434948110276,16640,"0",13990.75,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
320000,12.6760762747759,104960,"0",5634.5,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
20800,9.94270826568941,3840,"0",1205.75,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
35200,10.4688013615862,7680,"0",2413,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
7680,8.94637482614172,2560,"0",693,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
35200,10.4688013615862,5120,"0",3942,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
20800,9.94270826568941,6400,"0",3024,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
20800,9.94270826568941,7680,"0",5746.75,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
25600,10.1503476304677,10240,"0",5278,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
8000,8.98719682066197,2560,"0",5400,"0","0","1","0","0","0","2017","10","Sunday","0","0","0","0","0","1","0","1","0","1"
16000,9.68034400122192,2560,"0",1472,"0","1","1","0","0","0","2017","10","Sunday","0","0","0","0","0","1","0","1","0","1"
10400,9.24956108512946,2560,"0",2560,"0","0","1","0","0","0","2017","10","Sunday","0","0","0","0","0","1","0","1","0","1"
13600,9.51782507172414,3840,"0",356.5,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",3096,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
2560,7.84776253747361,1280,"0",7821,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
19200,9.86266555801587,7680,"0",3675,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
6080,8.71275997496021,1408,"0",2806,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","1","0","0","0","0","0","0"
16000,9.68034400122192,3840,"0",3445,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
11200,9.32366905728319,3840,"0",3445,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
38400,10.5558127385758,14080,"0",12831,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
105600,11.5674136502543,2560,"0",7921,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","1","0","0","0","0","0","0"
60800,11.0153450679543,12800,"0",4730.25,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
80000,11.289781913656,12800,"0",3391.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
115200,11.6544250272439,25600,"0",3087.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",1530,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","1","0","0","0","0","0","0"
108800,11.597266613404,17920,"0",5544,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
64000,11.0666383623418,14080,"0",5984,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
48000,10.77895628989,25600,"0",2688,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
72000,11.1844213979982,25600,"0",6400,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
8000,8.98719682066197,2560,"0",4159.5,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","0","1","0","0","0","0","0"
8000,8.98719682066197,2560,"0",4389,"0","0","1","1","0","0","2017","10","Sunday","0","0","1","0","0","0","1","0","0","0"
64000,11.0666383623418,12800,"0",2486,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
12800,9.45720044990771,8960,"0",5280,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",1980,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
25600,10.1503476304677,15360,"0",583,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","0","1","0","0"
20800,9.94270826568941,7680,"0",10622,"0","0","1","1","0","0","2017","10","Sunday","0","1","0","0","0","0","0","0","0","0"
67200,11.1154285265112,12800,"0",3507,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
3840,8.25322764558177,2560,"0",1189,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
38400,10.5558127385758,7680,"0",2337.5,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
5600,8.63052187672324,2560,"0",971.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","1","1","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",1925,"0","0","1","1","0","0","2017","10","Sunday","1","0","1","0","0","0","0","0","0","0"
10400,9.24956108512946,2560,"0",921.25,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
24000,10.0858091093301,10240,"0",2336.25,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
6400,8.76405326934776,2560,"0",1930.5,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
152000,11.9316357998284,25600,"0",5073,"0","0","0","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
152000,11.9316357998284,25600,"0",13000,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
10400,9.24956108512946,5120,"0",6435,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
76800,11.2489599191358,25600,"0",15008,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
88000,11.3850920934603,32000,"0",2640,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
76800,11.2489599191358,25600,"0",4977,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
112000,11.6262541502772,64000,"0",13029,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
304000,12.6247829803884,76800,"0",11837,"0","0","1","0","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
128000,11.7597855429018,89600,"0",10731,"0","0","1","1","0","0","2017","10","Sunday","1","1","0","0","0","0","0","0","0","0"
48000,10.77895628989,25600,"0",5040,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
76800,11.2489599191358,25600,"0",7320,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
128000,11.7597855429018,89600,"0",7320,"0","0","1","0","0","0","2017","10","Sunday","0","1","0","0","0","0","1","0","0","0"
24000,10.0858091093301,6400,"0",741.75,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","1","0","0","0","0","0","0"
38400,10.5558127385758,12800,"0",1908,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","1","0","0","0","0","0","0"
4160,8.33327035325531,512,"0",2904,"0","1","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
765440,13.5482061108643,51200,"0",20800,"0","0","1","1","0","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
192000,12.1652506510099,25600,"0",13000,"0","0","1","1","0","0","2017","9","Saturday","1","0","1","0","0","0","0","0","0","0"
80000,11.289781913656,8960,"0",1750,"0","0","1","0","0","0","2017","9","Saturday","1","0","0","1","0","0","0","0","0","0"
734720,13.5072447532332,256000,"0",2300,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
995840,13.8113418810921,256000,"0",16644,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
304000,12.6247829803884,128000,"0",5746.75,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
550400,13.2184005656013,256000,"0",3217.5,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","1","0","0","0","0","0"
240000,12.3883942023241,64000,"0",25338,"0","0","1","1","0","0","2017","9","Saturday","0","1","0","0","1","0","0","0","0","0"
9732800,16.0910121825486,2560000,"0",25350,"0","0","1","1","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
13476800,16.4164802465432,5120000,"0",26108,"0","0","1","0","0","0","2017","9","Saturday","1","1","0","0","0","0","0","0","0","0"
