,x,y,z,canvas,oil,acrylic,board,paper,lacquer,masonite,panel,ink,wood
3226,Acrylic and gouache / Canvas,acrylic and gouache  canvas,acrylic  gouache  canvas,1,0,1,0,0,0,0,0,0,0
3227,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3228,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3229,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3230,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3231,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3232,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3233,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3234,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
3235,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3236,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3237,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3238,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
3239,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
3240,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
3241,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3242,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3243,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3244,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3245,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3246,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3247,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3248,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3249,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3250,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3251,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3252,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3253,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3254,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3255,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3256,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3257,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3258,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
3259,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3260,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3261,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
3262,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3263,Oil on showcard,oil on showcard,oil showcard,0,1,0,0,0,0,0,0,0,0
3264,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3265,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3266,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3267,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
3268,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3269,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3270,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3271,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3272,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3273,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3274,Oil on silk laid on board,oil on silk laid on board,oil silk laid board,0,1,0,1,0,0,0,0,0,0
3275,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
3276,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3277,Oil on jute canvas,oil on jute canvas,oil jute canvas,1,1,0,0,0,0,0,0,0,0
3278,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3279,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3280,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
3281,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
3282,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3283,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3284,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3285,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3286,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3287,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3288,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3289,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3290,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3291,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3292,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3293,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3294,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3295,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3296,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3297,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3298,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3299,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3300,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3301,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3302,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3303,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3304,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3305,Oil / Cloth,oil  cloth,oil  cloth,0,1,0,0,0,0,0,0,0,0
3306,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3307,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3308,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3309,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3310,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3311,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3312,Oil and pastel / Paper,oil and pastel  paper,oil  pastel  paper,0,1,0,0,1,0,0,0,0,0
3313,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
3314,Oil and aluminum / Canvas,oil and aluminum  canvas,oil  aluminum  canvas,1,1,0,0,0,0,0,0,0,0
3315,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3316,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3317,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3318,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3319,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3320,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3321,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3322,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3323,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3324,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3325,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3326,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3327,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3328,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3329,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3330,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3331,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3332,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3333,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3334,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
3335,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
3336,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3337,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3338,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3339,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3340,Vinyl paint / Canvas,vinyl paint  canvas,vinyl paint  canvas,1,0,0,0,0,0,0,0,0,0
3341,Oil and acrylic on canvas on wood panel,oil and acrylic on canvas on wood panel,oil  acrylic canvas wood panel,1,1,1,0,0,0,0,1,0,1
3342,Enamel / Paper,enamel  paper,enamel  paper,0,0,0,0,1,0,0,0,0,0
3343,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3344,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3345,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3346,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3347,Oil on wood,oil on wood,oil wood,0,1,0,0,0,0,0,0,0,1
3348,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3349,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3350,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3351,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3352,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3353,Acrylic and cloth / Canvas,acrylic and cloth  canvas,acrylic  cloth  canvas,1,0,1,0,0,0,0,0,0,0
3354,Acrylic and goauche / Canvas,acrylic and goauche  canvas,acrylic  goauche  canvas,1,0,1,0,0,0,0,0,0,0
3355,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3356,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3357,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3358,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3359,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3360,Acrylic and gold foil / Canvas,acrylic and gold foil  canvas,acrylic  gold foil  canvas,1,0,1,0,0,0,0,0,0,0
3361,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3362,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3363,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3364,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3365,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3366,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3367,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3368,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3369,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3370,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3371,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3372,Acrylic and heavy gel / Fiberglass,acrylic and heavy gel  fiberglass,acrylic  heavy gel  fiberglass,0,0,1,0,0,0,0,0,0,0
3373,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3374,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3375,"Oil , wood stain and enamel / Canvas",oil  wood stain and enamel  canvas,oil  wood stain  enamel  canvas,1,1,0,0,0,0,0,0,0,1
3376,Oil and alkyd on aluminum composite panel,oil and alkyd on aluminum composite panel,oil  alkyd aluminum composite panel,0,1,0,0,0,0,0,1,0,0
3377,Oil and lacquer / Canvas,oil and lacquer  canvas,oil  lacquer  canvas,1,1,0,0,0,1,0,0,0,0
3378,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3379,Acrylic / Burlap,acrylic  burlap,acrylic  burlap,0,0,1,0,0,0,0,0,0,0
3380,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3381,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3382,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3383,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3384,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3385,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3386,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3387,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3388,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3389,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3390,Acrylic on Korean paper mounted on canvas,acrylic on korean paper mounted on canvas,acrylic korean paper mounted canvas,1,0,1,0,1,0,0,0,0,0
3391,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3392,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3393,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3394,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3395,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3396,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3397,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3398,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3399,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
3400,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3401,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3402,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3403,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
3404,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
3405,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3406,Pastel / Paperboard,pastel  paperboard,pastel  paperboard,0,0,0,1,1,0,0,0,0,0
3407,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3408,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3409,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3410,Oil / Cotton,oil  cotton,oil  cotton,0,1,0,0,0,0,0,0,0,0
3411,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3412,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3413,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3414,Linen,linen,linen,0,0,0,0,0,0,0,0,0,0
3415,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3416,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3417,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
3418,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3419,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3420,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3421,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3422,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3423,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3424,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3425,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3426,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3427,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3428,Acrylic and oil / Canvas,acrylic and oil  canvas,acrylic  oil  canvas,1,1,1,0,0,0,0,0,0,0
3429,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3430,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3431,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3432,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3433,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3434,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3435,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3436,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3437,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3438,Acrylic and spray paint on shaped cardboard / Cardboard,acrylic and spray paint on shaped cardboard  cardboard,acrylic  spray paint shaped cardboard  cardboard,0,0,1,1,0,0,0,0,0,0
3439,Aluminum Enamel aluminum,aluminum enamel aluminum,aluminum enamel aluminum,0,0,0,0,0,0,0,0,0,0
3440,Acrylic and aerosol / Canvas,acrylic and aerosol  canvas,acrylic  aerosol  canvas,1,0,1,0,0,0,0,0,0,0
3441,Acrylic on cotton mounted on canvas,acrylic on cotton mounted on canvas,acrylic cotton mounted canvas,1,0,1,0,0,0,0,0,0,0
3442,"Acrylic and platinum leaf on canvas mounted on aluminium frame, in five parts",acrylic and platinum leaf on canvas mounted on aluminium frame in five parts,acrylic  platinum leaf canvas mounted aluminium frame in five parts,1,0,1,0,0,0,0,0,0,0
3443,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3444,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3445,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3446,Pastel / Canvas,pastel  canvas,pastel  canvas,1,0,0,0,0,0,0,0,0,0
3447,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3448,Acrylic on canvas and plywood,acrylic on canvas and plywood,acrylic canvas  plywood,1,0,1,0,0,0,0,0,0,1
3449,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3450,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3451,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3452,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3453,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3454,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3455,Oil / Panel,oil  panel,oil  panel,0,1,0,0,0,0,0,1,0,0
3456,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3457,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3458,Lacquer / Board,lacquer  board,lacquer  board,0,0,0,1,0,1,0,0,0,0
3459,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3460,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3461,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3462,Oil on silk / Board,oil on silk  board,oil silk  board,0,1,0,1,0,0,0,0,0,0
3463,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3464,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3465,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3466,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3467,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3468,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3469,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3470,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3471,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3472,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3473,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3474,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3475,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
3476,Acrylic and oil / Paper,acrylic and oil  paper,acrylic  oil  paper,0,1,1,0,1,0,0,0,0,0
3477,Acrylic and oil / Paper,acrylic and oil  paper,acrylic  oil  paper,0,1,1,0,1,0,0,0,0,0
3478,Oil and painted cloth / Canvas,oil and painted cloth  canvas,oil  painted cloth  canvas,1,1,0,0,0,0,0,0,0,0
3479,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
3480,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3481,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3482,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3483,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3484,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3485,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3486,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3487,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
3488,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3489,Acrylic and gouache / Paper,acrylic and gouache  paper,acrylic  gouache  paper,0,0,1,0,1,0,0,0,0,0
3490,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3491,Pastel on paper / Masonite,pastel on paper  masonite,pastel paper  masonite,0,0,0,0,1,0,1,0,0,0
3492,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3493,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3494,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3495,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
3496,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3497,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3498,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3499,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3500,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3501,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3502,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3503,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3504,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3505,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
3506,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3507,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3508,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
3509,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
